timestamp_ms,temperature_c,humidity_percent,light_raw,anomaly
246998,25.2,49.35,788.31,0
247098,25.33,49.56,789.71,0
247198,25.14,49.34,773.52,0
247298,25.24,48.77,778.43,0
247398,25.06,49.31,768.02,0
247498,25.01,48.91,761.72,0
247598,25.2,49.42,760.18,0
247698,25.14,49.08,739.94,0
247798,25.36,49.4,742.41,0
247898,25.22,48.96,731.18,0
247998,25.06,49.16,730.74,0
248098,25.18,49.26,722.54,0
248198,25.23,48.84,699.81,0
248298,25.38,49.26,708.9,0
248398,25.03,49.26,701.4,0
248498,25.09,49.55,688.14,0
248598,25.28,49.1,689.31,0
248698,25.17,48.96,679.68,0
248798,25.18,49.64,650.03,0
248898,25.19,49.56,651.28,0
248998,25.31,49.01,653.6,0
249098,25.19,48.74,628.04,0
249198,25.27,48.81,621.52,0
249298,25.24,49.57,603.02,0
249398,25.18,49.47,607.55,0
249498,25.26,49.12,593.78,0
249598,25.25,49.43,598.92,0
249698,25.25,48.68,573.54,0
249798,25.0,49.79,564.79,0
249898,24.85,49.21,570.29,0
249998,25.1,48.87,549.96,0
250098,24.99,49.8,553.46,0
250198,24.98,49.3,525.64,0
250298,25.09,49.13,530.09,0
250398,25.11,49.26,512.73,0
250498,24.85,49.58,506.86,0
250598,24.97,49.6,502.19,0
250698,24.76,49.25,490.97,0
250798,24.76,49.83,461.31,0
250898,24.88,49.87,470.55,0
250998,24.93,49.45,443.47,0
251098,32.74,49.1,435.46,1
251198,32.95,49.75,451.58,1
251298,32.86,49.45,421.66,1
251398,32.81,49.74,408.71,1
251498,32.65,49.13,420.72,1
251598,24.77,49.71,410.58,0
251698,24.74,49.03,385.28,0
251798,24.94,49.27,395.82,0
251898,24.9,49.62,383.32,0
251998,24.57,49.19,374.56,0
252098,24.76,49.85,366.23,0
252198,24.51,49.57,354.62,0
252298,24.76,49.67,348.26,0
252398,24.65,49.05,354.85,0
252498,24.59,50.02,335.58,0
252598,24.54,49.79,324.83,0
252698,24.41,50.13,320.51,0
252798,24.55,49.35,333.74,0
252898,24.55,49.68,306.97,0
252998,24.52,49.44,309.99,0
253098,24.27,49.45,297.52,0
253198,24.5,49.97,296.98,0
253298,24.25,50.09,298.53,0
253398,24.37,50.06,280.45,0
253498,24.27,49.97,277.12,0
253598,24.19,50.26,264.73,0
253698,24.25,49.76,284.77,0
253798,24.27,49.5,277.06,0
253898,24.22,49.99,266.68,0
253998,24.24,49.97,261.41,0
254098,24.16,49.79,266.96,0
254198,24.38,49.99,257.13,0
254298,24.25,50.24,252.34,0
254398,24.11,49.42,241.39,0
254498,23.97,50.26,263.38,0
254598,24.01,49.76,239.88,0
254698,24.03,50.38,263.54,0
254798,23.87,49.77,256.5,0
254898,24.02,49.65,244.47,0
254998,24.13,49.87,239.06,0
255098,23.89,49.62,263.04,0
255198,23.92,50.41,259.9,0
255298,23.91,50.37,262.03,0
255398,23.79,49.66,261.02,0
255498,23.82,49.84,260.81,0
255598,23.78,49.83,258.11,0
255698,23.84,50.28,264.07,0
255798,23.71,50.23,248.46,0
255898,23.9,50.52,268.15,0
255998,23.74,49.94,261.53,0
256098,23.66,50.12,263.54,0
256198,23.79,49.74,260.15,0
256298,23.7,49.79,269.53,0
256398,23.84,50.22,265.58,0
256498,23.44,50.68,289.47,0
256598,23.63,49.96,274.59,0
256698,23.56,50.53,292.88,0
256798,23.62,50.09,299.66,0
256898,23.4,50.59,315.98,0
256998,23.38,50.32,313.69,0
257098,23.33,50.57,312.92,0
257198,23.51,50.5,315.35,0
257298,23.46,50.41,339.02,0
257398,23.23,50.09,337.63,0
257498,23.23,50.25,333.61,0
257598,23.57,50.54,334.74,0
257698,23.26,50.66,354.44,0
257798,23.35,50.29,357.72,0
257898,23.13,50.42,360.11,0
257998,23.43,50.31,374.5,0
258098,23.12,50.74,387.08,0
258198,23.36,50.22,396.65,0
258298,23.09,50.97,397.1,0
258398,23.32,50.71,403.2,0
258498,23.2,50.99,423.26,0
258598,23.19,50.39,412.17,0
258698,23.15,50.96,435.42,0
258798,22.97,50.25,426.9,0
258898,23.04,50.79,451.06,0
258998,23.27,50.73,450.38,0
259098,23.01,50.87,454.86,0
259198,23.14,50.59,470.91,0
259298,23.06,50.55,483.09,0
259398,23.0,51.09,497.25,0
259498,23.0,50.86,504.21,0
259598,23.09,50.17,523.32,0
259698,22.99,50.24,525.65,0
259798,22.88,51.28,522.61,0
259898,22.8,51.2,544.93,0
259998,23.03,51.08,547.09,0
260098,22.86,50.32,567.51,0
260198,23.09,50.64,569.0,0
260298,22.89,50.56,580.28,0
260398,22.81,50.78,585.46,0
260498,22.82,51.12,587.83,0
260598,22.98,50.95,620.4,0
260698,23.08,50.93,611.83,0
260798,22.81,51.23,635.32,0
260898,22.77,50.71,646.08,0
260998,22.71,50.8,643.67,0
261098,22.98,21.0,647.81,1
261198,22.95,20.65,673.25,1
261298,23.02,20.61,654.46,1
261398,22.78,20.7,666.59,1
261498,22.96,20.87,677.65,1
261598,23.01,50.41,685.56,0
261698,22.77,51.08,698.09,0
261798,22.93,50.76,715.13,0
261898,22.74,51.02,722.96,0
261998,22.64,50.82,728.12,0
262098,22.62,50.84,748.11,0
262198,22.73,51.18,754.8,0
262298,22.89,50.7,756.04,0
262398,22.77,51.08,756.52,0
262498,22.79,50.86,747.0,0
262598,22.93,50.73,779.17,0
262698,22.68,51.19,765.64,0
262798,22.67,51.19,768.06,0
262898,22.82,51.17,775.91,0
262998,22.91,50.85,796.3,0
263098,23.01,50.53,797.47,0
263198,22.62,51.03,813.62,0
263298,22.76,50.5,806.64,0
263398,22.99,50.85,813.39,0
263498,22.9,50.76,809.83,0
263598,22.84,50.99,806.45,0
263698,22.8,51.26,830.76,0
263798,22.89,50.51,840.83,0
263898,22.78,51.34,845.07,0
263998,22.89,50.87,842.47,0
264098,22.91,51.06,838.91,0
264198,22.79,51.28,847.25,0
264298,22.93,50.9,841.48,0
264398,22.93,50.88,834.69,0
264498,22.98,51.19,856.85,0
264598,22.75,50.98,845.48,0
264698,23.01,50.88,845.15,0
264798,22.94,50.64,863.75,0
264898,22.85,50.71,864.3,0
264998,22.93,50.34,844.17,0
265098,22.89,50.35,843.69,0
265198,23.08,50.99,861.18,0
265298,23.0,50.4,856.03,0
265398,23.12,51.09,837.13,0
265498,23.22,50.87,855.51,0
265598,22.98,50.62,840.39,0
265698,22.94,50.74,833.7,0
265798,23.17,50.76,845.73,0
265898,22.98,51.1,828.73,0
265998,23.03,50.72,850.32,0
266098,23.2,50.94,833.46,0
266198,23.05,51.13,842.98,0
266298,23.2,50.62,831.95,0
266398,23.31,50.34,810.66,0
266498,23.22,50.16,823.16,0
266598,23.28,50.41,827.28,0
266698,23.35,50.78,809.39,0
266798,23.35,49.96,810.8,0
266898,23.34,50.5,794.2,0
266998,23.26,50.58,802.94,0
267098,23.46,50.62,781.81,0
267198,23.31,50.78,770.17,0
267298,23.41,50.69,765.26,0
267398,23.57,49.88,773.94,0
267498,23.56,50.34,755.24,0
267598,23.43,50.12,756.28,0
267698,23.31,50.66,744.82,0
267798,23.51,50.38,738.33,0
267898,23.35,50.1,738.62,0
267998,23.69,50.63,716.9,0
268098,23.69,49.8,705.05,0
268198,23.64,50.69,719.43,0
268298,23.74,50.24,698.06,0
268398,23.76,50.4,709.35,0
268498,23.8,49.8,699.54,0
268598,23.79,50.53,683.16,0
268698,23.58,49.88,675.38,0
268798,23.73,49.72,657.68,0
268898,23.58,49.86,660.91,0
268998,23.85,50.45,637.51,0
269098,23.83,50.2,634.82,0
269198,23.75,49.71,617.33,0
269298,23.65,50.2,620.31,0
269398,23.73,50.61,606.0,0
269498,23.74,50.45,594.24,0
269598,23.92,50.25,577.18,0
269698,23.78,50.31,587.6,0
269798,24.15,50.15,571.69,0
269898,23.9,50.29,564.4,0
269998,23.94,49.99,549.59,0
270098,24.15,49.85,540.69,0
270198,23.87,50.34,526.81,0
270298,24.07,49.66,529.28,0
270398,24.08,50.24,509.57,0
270498,24.16,50.12,496.44,0
270598,24.3,49.56,480.52,0
270698,24.31,49.84,487.89,0
270798,24.11,49.65,479.78,0
270898,24.03,49.72,454.7,0
270998,24.18,49.68,469.32,0
271098,24.24,50.07,1023.0,1
271198,24.18,50.08,1023.0,1
271298,24.17,50.35,1023.0,1
271398,24.17,49.67,1023.0,1
271498,24.32,49.48,1023.0,1
271598,24.59,49.11,398.46,0
271698,24.6,49.37,400.26,0
271798,24.6,49.37,378.37,0
271898,24.59,49.16,389.25,0
271998,24.39,49.42,375.43,0
272098,24.44,50.08,360.16,0
272198,24.59,49.51,349.01,0
272298,24.6,49.8,344.45,0
272398,24.58,49.26,356.67,0
272498,24.55,49.49,331.42,0
272598,24.8,49.48,341.01,0
272698,24.82,49.38,322.22,0
272798,24.54,49.5,310.7,0
272898,24.81,49.76,300.66,0
272998,24.88,49.14,305.65,0
273098,24.92,49.01,316.91,0
273198,24.78,49.39,307.83,0
273298,24.86,49.47,301.5,0
273398,24.84,49.07,298.54,0
273498,24.61,49.2,268.19,0
273598,24.73,49.48,293.46,0
273698,24.98,49.74,286.96,0
273798,24.93,49.02,282.46,0
273898,25.02,49.41,263.72,0
273998,24.87,49.41,259.91,0
274098,24.83,49.67,248.6,0
274198,24.85,49.06,259.56,0
274298,25.02,49.43,264.53,0
274398,24.94,49.27,252.85,0
274498,24.83,49.31,250.27,0
274598,25.13,49.18,258.18,0
274698,25.19,49.46,261.91,0
274798,25.07,49.29,239.98,0
274898,24.9,49.46,243.27,0
274998,25.15,49.26,235.73,0
275098,25.17,49.1,242.4,0
275198,25.05,49.11,262.65,0
275298,25.07,49.14,242.4,0
275398,25.14,48.77,248.45,0
275498,24.91,48.9,254.59,0
275598,25.29,48.95,241.24,0
275698,25.12,49.64,266.93,0
275798,24.93,49.7,245.37,0
275898,25.07,49.23,275.27,0
275998,25.26,49.04,278.78,0
276098,25.1,49.25,275.22,0
276198,24.96,49.63,266.87,0
276298,24.99,49.65,265.1,0
276398,25.15,49.31,281.11,0
276498,25.36,49.13,291.51,0
276598,25.34,48.61,293.36,0
276698,25.04,48.91,282.43,0
276798,25.19,49.28,294.81,0
276898,25.28,49.01,295.92,0
276998,25.36,48.92,312.57,0
277098,25.24,48.89,314.24,0
277198,25.02,49.19,329.26,0
277298,25.01,48.93,317.19,0
277398,25.29,49.2,345.8,0
277498,25.03,48.88,348.17,0
277598,25.02,48.8,346.85,0
277698,25.15,48.79,351.68,0
277798,25.15,48.81,349.73,0
277898,25.36,48.79,375.62,0
277998,25.15,49.47,380.34,0
278098,25.3,49.14,389.06,0
278198,25.16,48.86,386.91,0
278298,25.04,48.95,390.61,0
278398,25.16,49.5,403.19,0
278498,25.31,49.33,407.28,0
278598,25.1,49.71,416.87,0
278698,25.3,49.21,438.77,0
278798,25.12,49.22,430.18,0
278898,25.25,49.41,460.26,0
278998,25.14,49.18,457.09,0
279098,25.3,49.36,461.91,0
279198,25.07,49.31,468.35,0
279298,25.03,48.83,478.39,0
279398,25.08,48.93,489.53,0
279498,25.08,49.38,497.42,0
279598,25.23,49.16,501.29,0
279698,25.03,49.01,510.37,0
279798,25.01,49.63,530.33,0
279898,25.22,49.15,551.09,0
279998,25.04,49.42,534.88,0
280098,24.91,49.2,569.87,0
280198,24.82,49.41,580.4,0
280298,24.81,49.18,588.52,0
280398,24.96,49.23,598.58,0
280498,25.06,48.82,600.56,0
280598,24.9,49.78,599.07,0
280698,24.75,49.52,608.32,0
280798,24.83,48.97,610.02,0
280898,24.98,49.5,620.9,0
280998,24.86,49.51,642.41,0
281098,32.89,49.25,642.96,1
281198,32.89,49.74,648.88,1
281298,32.64,49.64,677.16,1
281398,32.84,49.1,663.61,1
281498,32.73,49.05,691.47,1
281598,24.76,49.21,686.27,0
281698,24.85,49.35,711.95,0
281798,24.9,49.46,716.92,0
281898,24.77,49.28,720.06,0
281998,24.86,49.61,718.31,0
282098,24.56,49.64,746.01,0
282198,24.65,49.79,753.66,0
282298,24.66,49.38,745.51,0
282398,24.46,49.41,743.01,0
282498,24.49,49.47,765.81,0
282598,24.58,50.03,768.62,0
282698,24.56,50.06,788.92,0
282798,24.37,50.09,774.38,0
282898,24.7,49.16,801.36,0
282998,24.43,49.77,785.55,0
283098,24.33,49.51,787.27,0
283198,24.53,49.8,816.33,0
283298,24.27,50.26,821.23,0
283398,24.36,49.55,809.16,0
283498,24.46,49.96,821.47,0
283598,24.42,49.25,810.92,0
283698,24.29,50.23,832.12,0
283798,24.12,49.92,841.85,0
283898,24.45,49.68,822.36,0
283998,24.08,49.83,836.66,0
284098,24.04,50.03,828.71,0
284198,24.14,50.26,829.56,0
284298,24.24,49.95,844.52,0
284398,24.33,49.72,839.34,0
284498,23.94,50.3,832.12,0
284598,24.06,49.63,834.01,0
284698,24.24,50.25,845.69,0
284798,24.09,50.1,853.64,0
284898,24.15,49.98,850.72,0
284998,24.01,50.43,842.57,0
285098,23.98,50.15,849.95,0
285198,24.02,50.08,861.76,0
285298,24.07,49.93,846.63,0
285398,23.79,49.71,850.76,0
285498,23.8,49.88,856.04,0
285598,23.92,49.81,830.58,0
285698,23.72,50.56,836.76,0
285798,23.87,50.01,848.33,0
285898,23.83,50.35,846.29,0
285998,23.81,49.92,848.38,0
286098,23.89,50.47,819.35,0
286198,23.89,50.3,819.71,0
286298,23.62,49.82,833.64,0
286398,23.77,50.06,811.9,0
286498,23.82,50.07,816.14,0
286598,23.55,49.96,822.39,0
286698,23.67,49.78,802.19,0
286798,23.62,49.82,794.16,0
286898,23.5,50.49,797.43,0
286998,23.46,50.46,792.97,0
287098,23.3,50.86,781.95,0
287198,23.51,50.31,767.26,0
287298,23.61,49.87,770.72,0
287398,23.27,50.89,754.31,0
287498,23.24,50.88,774.99,0
287598,23.48,49.9,760.84,0
287698,23.43,50.2,751.28,0
287798,23.43,50.37,754.59,0
287898,23.24,50.12,745.05,0
287998,23.21,50.28,715.29,0
288098,23.18,51.04,727.91,0
288198,23.2,50.6,703.06,0
288298,23.24,50.41,691.73,0
288398,23.21,50.67,707.22,0
288498,23.39,50.33,672.28,0
288598,23.37,50.06,678.08,0
288698,23.35,50.45,657.6,0
288798,23.21,50.66,645.8,0
288898,22.98,50.87,652.75,0
288998,22.95,51.12,642.81,0
289098,23.24,50.22,619.64,0
289198,23.1,50.3,627.45,0
289298,23.19,51.02,621.46,0
289398,23.04,50.7,598.22,0
289498,22.97,50.6,587.16,0
289598,23.11,50.13,581.68,0
289698,23.06,50.24,589.01,0
289798,23.01,50.89,557.61,0
289898,23.07,51.02,549.93,0
289998,22.78,51.23,542.46,0
290098,23.14,50.92,538.55,0
290198,22.99,50.56,536.55,0
290298,23.06,51.01,519.38,0
290398,23.09,50.45,527.04,0
290498,22.9,51.02,508.95,0
290598,23.01,50.46,487.93,0
290698,22.85,50.38,478.83,0
290798,22.84,50.62,485.6,0
290898,22.76,50.79,477.89,0
290998,22.94,50.37,458.18,0
291098,22.86,20.56,452.02,1
291198,22.82,20.52,448.85,1
291298,22.64,21.01,429.26,1
291398,22.9,21.17,425.87,1
291498,23.01,20.76,407.3,1
291598,22.92,51.21,390.66,0
291698,22.88,50.75,389.39,0
291798,22.73,51.09,391.07,0
291898,22.99,50.43,381.44,0
291998,22.71,51.29,360.55,0
292098,22.67,50.91,359.64,0
292198,22.86,50.9,347.94,0
292298,22.6,50.61,355.46,0
292398,22.89,50.42,333.83,0
292498,22.71,50.75,333.3,0
292598,22.92,50.39,344.66,0
292698,22.75,51.29,314.35,0
292798,22.74,50.83,313.1,0
292898,22.76,51.17,319.87,0
292998,22.74,51.09,312.91,0
293098,22.86,50.68,300.06,0
293198,22.64,50.97,308.41,0
293298,22.63,51.23,300.11,0
293398,22.62,51.18,297.77,0
293498,22.67,51.09,293.33,0
293598,22.82,50.55,283.35,0
293698,22.88,51.17,263.26,0
293798,23.0,50.58,275.94,0
293898,22.69,51.22,269.66,0
293998,22.76,51.13,273.31,0
294098,22.83,50.43,260.09,0
294198,22.77,51.26,273.08,0
294298,23.03,50.66,252.6,0
294398,22.91,50.64,250.67,0
294498,22.87,50.8,245.79,0
294598,22.74,50.4,239.29,0
294698,22.98,50.38,247.04,0
294798,22.85,50.4,246.85,0
294898,22.83,50.75,247.8,0
294998,22.77,51.36,253.33,0
295098,22.97,50.37,247.41,0
295198,23.08,50.54,260.02,0
295298,23.17,51.05,264.76,0
295398,22.86,50.4,241.41,0
295498,22.85,50.97,241.92,0
295598,23.1,50.51,250.3,0
295698,22.99,50.39,252.84,0
295798,22.9,50.79,249.74,0
295898,23.27,50.86,264.32,0
295998,23.14,50.47,275.81,0
296098,23.21,50.14,279.59,0
296198,22.97,50.52,256.12,0
296298,23.32,50.22,266.63,0
296398,23.14,50.24,264.93,0
296498,23.18,50.53,284.39,0
296598,23.4,50.55,290.42,0
296698,23.36,50.93,280.84,0
296798,23.33,50.97,295.07,0
296898,23.4,50.64,309.77,0
296998,23.41,50.9,318.83,0
297098,23.21,50.76,306.54,0
297198,23.14,51.09,316.5,0
297298,23.19,50.13,313.62,0
297398,23.45,50.66,339.71,0
297498,23.4,50.47,334.84,0
297598,23.54,50.53,334.74,0
297698,23.6,50.0,344.06,0
297798,23.33,49.98,365.34,0
297898,23.52,49.97,368.16,0
297998,23.57,50.0,384.97,0
298098,23.54,50.81,394.19,0
298198,23.53,50.76,398.18,0
298298,23.52,50.22,403.36,0
298398,23.63,50.44,403.28,0
298498,23.45,50.23,417.11,0
298598,23.69,50.44,426.73,0
298698,23.81,50.12,425.53,0
298798,23.58,50.68,443.65,0
298898,23.88,49.97,457.54,0
298998,23.85,50.44,445.46,0
299098,23.66,50.29,468.27,0
299198,23.81,49.7,479.44,0
299298,23.71,50.06,499.36,0
299398,23.88,49.7,496.73,0
299498,23.88,49.6,488.85,0
299598,23.93,50.54,520.69,0
299698,23.87,50.0,532.97,0
299798,23.93,50.09,527.58,0
299898,23.79,49.81,543.69,0
299998,24.06,49.55,563.51,0
300098,24.17,49.87,557.76,0
300198,24.24,49.51,555.03,0
300298,24.08,49.63,589.33,0
300398,24.06,49.85,592.9,0
300498,24.07,49.82,583.35,0
300598,24.31,50.15,617.09,0
300698,24.01,49.98,626.6,0
300798,24.06,50.1,611.08,0
300898,24.31,49.69,633.29,0
300998,24.36,49.87,653.55,0
301098,24.14,50.33,1023.0,1
301198,24.18,50.31,1023.0,1
301298,24.37,49.56,1023.0,1
301398,24.49,49.32,1023.0,1
301498,24.26,49.68,1023.0,1
301598,24.55,50.03,701.49,0
301698,24.31,50.16,703.66,0
301798,24.37,49.67,704.79,0
301898,24.49,49.84,727.27,0
301998,24.37,49.37,712.74,0
302098,24.32,49.9,727.99,0
302198,24.37,49.56,739.73,0
302298,24.51,49.2,759.33,0
302398,24.46,49.56,751.4,0
302498,24.6,49.33,774.6,0
302598,24.65,49.38,759.64,0
302698,24.59,49.93,764.82,0
302798,24.55,49.36,774.17,0
302898,24.87,49.55,800.63,0
302998,24.62,49.78,798.5,0
303098,24.92,49.19,796.16,0
303198,24.59,49.42,796.31,0
303298,24.75,49.69,810.41,0
303398,24.69,49.72,826.15,0
303498,24.95,49.46,822.25,0
303598,24.64,49.92,832.59,0
303698,25.0,49.44,834.94,0
303798,24.99,49.44,828.92,0
303898,24.71,49.69,834.3,0
303998,24.87,49.49,847.86,0
304098,25.1,49.55,842.02,0
304198,24.84,49.86,833.9,0
304298,24.82,49.49,834.95,0
304398,24.81,49.39,839.72,0
304498,24.92,48.98,847.46,0
304598,24.95,48.98,835.24,0
304698,25.07,48.77,839.41,0
304798,24.83,49.09,862.32,0
304898,24.87,49.23,853.73,0
304998,24.94,49.76,849.75,0
305098,25.06,49.16,837.43,0
305198,25.15,49.26,844.6,0
305298,25.02,48.94,841.47,0
305398,24.99,49.28,843.3,0
305498,24.9,49.58,855.3,0
305598,24.99,49.61,847.64,0
305698,25.21,49.26,844.77,0
305798,25.09,49.42,826.09,0
305898,25.07,48.79,847.25,0
305998,25.07,49.45,828.05,0
306098,25.0,49.11,847.05,0
306198,24.98,49.0,831.44,0
306298,25.29,48.62,835.97,0
306398,25.09,49.65,808.22,0
306498,25.18,48.8,818.08,0
306598,25.25,48.73,826.26,0
306698,25.32,49.43,816.3,0
306798,25.31,49.45,794.59,0
306898,25.06,49.06,793.08,0
306998,25.35,49.09,782.68,0
307098,25.2,49.63,790.45,0
307198,25.24,49.38,772.53,0
307298,25.35,48.59,780.21,0
307398,25.21,49.56,773.44,0
307498,25.16,49.01,766.75,0
307598,25.28,49.18,757.61,0
307698,25.28,48.83,747.83,0
307798,25.06,48.86,749.66,0
307898,25.15,49.21,733.91,0
307998,25.2,49.33,713.34,0
308098,25.27,49.55,705.72,0
308198,25.0,49.74,703.59,0
308298,25.2,49.2,688.55,0
308398,25.23,48.87,689.45,0
308498,25.02,49.25,674.25,0
308598,25.01,49.02,664.95,0
308698,25.27,48.64,674.55,0
308798,25.02,48.98,652.52,0
308898,25.2,49.47,665.88,0
308998,25.29,49.06,646.08,0
309098,25.1,49.41,632.97,0
309198,25.1,49.01,619.01,0
309298,24.99,49.13,601.08,0
309398,25.06,49.09,619.15,0
309498,25.1,49.3,591.02,0
309598,24.9,49.14,576.09,0
309698,24.96,49.48,579.24,0
309798,25.08,49.34,570.86,0
309898,24.95,49.05,551.08,0
309998,25.05,48.85,559.37,0
310098,25.14,49.08,554.66,0
310198,24.83,49.58,526.07,0
310298,25.05,48.89,519.1,0
310398,24.85,49.83,503.43,0
310498,24.95,49.76,515.97,0
310598,24.8,49.21,508.07,0
310698,24.84,49.52,494.13,0
310798,24.73,49.03,471.68,0
310898,25.08,49.44,463.16,0
310998,24.85,49.14,464.09,0
311098,32.87,49.02,456.04,1
311198,32.79,49.28,452.4,1
311298,33.04,49.31,426.67,1
311398,32.68,49.1,433.0,1
311498,32.87,49.04,428.89,1
311598,24.91,49.48,413.84,0
311698,24.66,49.14,389.59,0
311798,24.64,50.02,398.85,0
311898,24.81,49.54,367.65,0
311998,24.51,49.37,373.26,0
312098,24.56,49.87,376.95,0
312198,24.8,49.71,354.22,0
312298,24.6,49.13,355.15,0
312398,24.53,49.48,342.26,0
312498,24.74,49.63,349.39,0
312598,24.39,49.57,327.52,0
312698,24.68,49.04,311.76,0
312798,24.72,49.55,316.96,0
312898,24.35,49.97,306.49,0
312998,24.6,49.76,296.76,0
313098,24.31,49.4,307.67,0
313198,24.44,49.34,285.2,0
313298,24.27,50.12,294.15,0
313398,24.56,49.24,283.36,0
313498,24.27,49.38,277.69,0
313598,24.37,49.82,291.14,0
313698,24.25,49.76,277.01,0
313798,24.29,49.4,260.24,0
313898,24.12,49.85,262.86,0
313998,24.11,50.08,275.84,0
314098,24.25,49.89,266.36,0
314198,24.1,50.2,244.49,0
314298,24.02,50.45,260.41,0
314398,24.12,49.97,253.58,0
314498,24.29,50.02,259.04,0
314598,24.23,49.73,239.57,0
314698,23.92,50.43,243.78,0
314798,24.18,50.23,240.78,0
314898,24.2,49.52,261.82,0
314998,24.19,49.51,263.56,0
315098,23.79,50.38,235.83,0
315198,23.81,49.84,247.33,0
315298,23.99,49.65,264.56,0
315398,23.82,50.29,255.83,0
315498,23.99,50.45,247.96,0
315598,23.9,49.69,264.34,0
315698,23.88,50.26,242.18,0
315798,23.68,50.62,266.43,0
315898,23.69,49.95,275.84,0
315998,23.63,49.92,266.14,0
316098,23.86,50.31,260.76,0
316198,23.9,50.38,280.41,0
316298,23.77,50.04,265.63,0
316398,23.55,50.2,279.43,0
316498,23.77,49.66,281.05,0
316598,23.76,50.44,290.69,0
316698,23.43,49.9,292.43,0
316798,23.42,50.77,308.54,0
316898,23.72,50.25,299.81,0
316998,23.58,49.98,310.95,0
317098,23.5,50.51,301.54,0
317198,23.29,50.17,321.56,0
317298,23.59,50.17,312.76,0
317398,23.46,50.22,332.86,0
317498,23.29,50.26,332.79,0
317598,23.43,50.07,330.7,0
317698,23.54,50.07,353.1,0
317798,23.36,50.56,357.55,0
317898,23.24,50.09,356.54,0
317998,23.37,50.71,385.9,0
318098,23.41,50.9,378.5,0
318198,23.39,50.76,392.61,0
318298,23.32,50.01,401.82,0
318398,23.36,50.3,410.35,0
318498,23.31,50.42,402.05,0
318598,23.2,50.67,415.97,0
318698,23.29,50.29,429.26,0
318798,23.1,50.19,433.97,0
318898,23.24,50.35,446.88,0
318998,23.07,50.42,449.29,0
319098,23.18,50.68,463.37,0
319198,22.98,51.07,474.02,0
319298,23.15,50.58,470.16,0
319398,23.07,50.44,481.56,0
319498,22.94,51.23,517.08,0
319598,23.03,50.29,499.76,0
319698,23.08,50.78,531.67,0
319798,23.12,51.11,529.68,0
319898,23.1,50.87,534.34,0
319998,23.04,50.81,559.19,0
320098,22.78,50.7,549.3,0
320198,23.03,51.01,563.56,0
320298,22.85,50.76,573.03,0
320398,23.0,51.02,584.67,0
320498,22.85,50.72,609.22,0
320598,22.88,51.17,620.11,0
320698,22.75,50.47,606.02,0
320798,22.89,50.97,637.89,0
320898,23.03,50.57,624.77,0
320998,22.91,50.92,654.66,0
321098,22.93,20.85,649.17,1
321198,22.72,20.73,670.33,1
321298,22.79,20.66,680.3,1
321398,22.87,21.16,683.02,1
321498,22.81,21.25,694.97,1
321598,22.7,51.1,695.58,0
321698,22.76,50.44,688.29,0
321798,22.65,50.57,713.36,0
321898,22.71,50.72,709.91,0
321998,22.86,51.2,716.7,0
322098,22.96,50.29,743.26,0
322198,22.63,50.8,749.06,0
322298,22.83,50.99,738.05,0
322398,22.61,50.52,744.73,0
322498,22.85,50.39,762.17,0
322598,22.81,51.21,774.61,0
322698,22.74,50.62,766.77,0
322798,22.89,50.52,791.87,0
322898,22.95,50.29,792.03,0
322998,22.69,51.32,791.91,0
323098,22.64,50.52,784.18,0
323198,22.84,50.76,795.67,0
323298,23.02,51.12,794.01,0
323398,22.79,50.35,818.57,0
323498,22.95,50.55,824.82,0
323598,22.78,51.14,826.44,0
323698,22.88,51.26,836.0,0
323798,22.67,50.7,821.14,0
323898,22.9,51.03,838.43,0
323998,22.67,50.81,838.62,0
324098,22.81,50.35,850.48,0
324198,22.98,50.59,828.14,0
324298,22.72,50.97,846.55,0
324398,22.95,51.08,830.09,0
324498,23.02,50.85,861.2,0
324598,23.08,50.69,839.23,0
324698,22.82,50.58,843.3,0
324798,22.93,50.41,845.22,0
324898,22.83,50.48,840.37,0
324998,22.99,50.34,836.17,0
325098,23.16,50.86,864.12,0
325198,23.09,50.58,861.02,0
325298,23.02,50.38,861.56,0
325398,22.92,51.21,842.68,0
325498,23.19,50.87,839.23,0
325598,23.14,51.06,852.55,0
325698,23.2,50.56,853.73,0
325798,22.92,50.98,827.36,0
325898,22.91,50.71,848.39,0
325998,23.01,50.56,824.06,0
326098,23.11,50.26,837.09,0
326198,23.0,50.63,829.62,0
326298,23.02,50.92,815.44,0
326398,23.22,50.38,811.63,0
326498,23.39,50.28,810.13,0
326598,23.18,50.35,824.5,0
326698,23.22,50.26,817.07,0
326798,23.45,50.18,795.06,0
326898,23.28,50.66,783.33,0
326998,23.32,50.23,804.78,0
327098,23.51,50.31,775.07,0
327198,23.2,50.77,789.28,0
327298,23.51,50.1,775.23,0
327398,23.49,49.92,772.94,0
327498,23.29,50.68,768.79,0
327598,23.62,50.29,751.45,0
327698,23.64,50.66,750.37,0
327798,23.48,50.62,735.86,0
327898,23.58,49.8,740.59,0
327998,23.45,50.0,729.54,0
328098,23.44,50.21,717.42,0
328198,23.48,50.39,711.71,0
328298,23.54,50.45,698.76,0
328398,23.42,50.86,696.04,0
328498,23.66,50.66,693.81,0
328598,23.79,50.04,690.17,0
328698,23.69,50.06,679.38,0
328798,23.64,50.1,647.34,0
328898,23.79,50.47,664.71,0
328998,23.68,49.84,645.63,0
